openalex_author_id,display_name,last_name,year,literature_id,pdf_found,pdf_path,affiliation_extracted,geocode_success,geocode_display_name,note
https://openalex.org/A5085933467,Diego Cardeñosa,Cardeñosa,2024,33717,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2024/Cardeñosa.etal.2024.Small sharks, big problems DNA analysis of small fins.pdf",,False,,affiliation not found in header
https://openalex.org/A5113369593,Amanda J Arndt,Arndt,2024,33699,False,,,False,,no PDF found
https://openalex.org/A5107264002,Michele Legernes,Legernes,2024,33594,False,,,False,,no PDF found
https://openalex.org/A5055556974,Gaël Le Croizier,Croizier,2024,33593,False,,,False,,no PDF found
https://openalex.org/A5112961735,MV Winton,Winton,2023,32140,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Winton.etal.2023.An open spatial capture-recapture framework for estimating the.pdf,"Department of Fisheries Oceanography, School for Marine Science and Technology, University of Massachusetts, Dartmouth, New Bedford, MA 02744, USA",True,"New Bedford, Bristol County, Massachusetts, United States",ok
https://openalex.org/A5089139307,Matt Waller,Waller,2023,32051,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Waller.etal.2023.Direct measurement of cruising and burst swimming speeds of.pdf,"Laboratory, Plymouth, UK",True,"Plymouth Marine Laboratory, Prospect Place, West Hoe, Plymouth, England, PL1 3DH, United Kingdom",ok
https://openalex.org/A5087278973,Grant van der Heever,Heever,2023,32133,False,,,False,,no PDF found
https://openalex.org/A5042182436,Haley R. Dolton,Dolton,2023,32194,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Dolton.etal.2023.Regionally endother traits planktiv basking sharks.pdf,,False,,affiliation not found in header
https://openalex.org/A5013169191,Trevor J. Batchelor,Batchelor,2023,32168,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Batchelor.etal.2023.A marine microvertebrate fauna from a temporary exposure of.pdf,"Earth Sciences Department, The Natural History Museum, Cromwell Road, London SW7 5BD, UK, Church Hill Road, Cheam, Sutton, Surrey SM3 8NF, UK",True,"Earth Sciences Department, ECE circle 2, Roorkee, Haridwar, Uttarakhand, 247667, India",ok
https://openalex.org/A5024460657,Tatiana Boube,Boube,2023,32201,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Boube.etal.2023.Seasonal occurrence great hammer French Polynesia.pdf,"Lancaster University, United Kingdom, REVIEWED BY",True,"Lancaster University, Bigforth Drive, Bowland College, Bailrigg, Lancaster, Lancashire, England, LA1 4ZP, United Kingdom",ok
https://openalex.org/A5046626509,Luis Felipe Pinheiro de Souza,Souza,2023,32248,False,,,False,,no PDF found
https://openalex.org/A5028985278,Bernard Séret,Séret,2023,32242,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Séret.etal.2023.First Records Hydrolagus Species Holoceph Chimaeri from.pdf,"Ichtyo-Consult, 6 bis Rue du Centre, 91430 Igny, France, Arvam, Technopole, Sainte-Clotilde, 97490 La Réunion, France, Correspondence:",True,"6BIS, Rue du Centre, Placey, Besançon, Doubs, Bourgogne-Franche-Comté, France métropolitaine, 25170, France",ok
https://openalex.org/A5018113542,Frederik H. Mollen,Mollen,2023,32371,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Mollen.etal.2023.inventory Bramble sharks Echinorh brucus Bonnaterre 1788.pdf,"Elasmobranch Research, Rehaegenstraat 4, 2820 Bonheiden (Belg",False,,geocode failed
https://openalex.org/A5036345971,Clara Sánchez-Latorre,Sánchez-Latorre,2023,32392,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/SánchezLatorre.etal.2023.Trophic Ecology during Ontogene Developm Pelagic Thresher.pdf,"Instituto Politécnico Nacional, Centro Interdisciplinario de Ciencias Marinas, Avenida IPN, s/n Colonia Playa, Palo de Santa Rita, La Paz 23096, Baja California Sur, Mexico;  (C.S.-L.);, (F.R.E.-V.);  (A.T.-V.);  (R.G.-A.);  (A.P.-G.)",True,"Instituto Politécnico Nacional, Puerto Vallarta, Región Costa Norte, Jalisco, 48300, México",ok
https://openalex.org/A5025327926,Laura de Oliveira Camilo,Camilo,2023,31951,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Camilo.etal.2023.Andrology of shortnose guitarfish Zapteryx brevirostris.pdf,"Marine Fish Laboratory, Fisheries Institute,, Ubatuba, Brazil",True,"Ubatuba, São Paulo, Região Sudeste, Brasil",ok
https://openalex.org/A5001632969,James Barnett,Barnett,2023,31948,False,,,False,,no PDF found
https://openalex.org/A5102534882,Jessica Afonso Ferreira,Ferreira,2023,32067,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Ferreira.etal.2023.Seasonal changes characterise the shark and ray assemblages in a subtropical.pdf,,False,,affiliation not found in header
https://openalex.org/A5101581059,Ece Yalçın,Yalçın,2023,32022,True,"/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Yalçın.etal.2023.First Record of the Little Gulper Shark, Centrophorus uyato.pdf","Istanbul University, Faculty of Science,, Department of Biology, Istanbul, Turkiye",True,"İstanbul Üniversitesi, Besim Ömerpaşa Caddesi, Süleymaniye Mahallesi, İstanbul, Fatih, İstanbul, Marmara Bölgesi, 34116, Türkiye",ok
https://openalex.org/A5004688365,Trevor J. Gerlach,Gerlach,2023,32026,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Gerlach.etal.2023.Establishment of a 2-dimensional echocardiographic protocol.pdf,"Veterinary Specialty Center, Bannockburn, IL, Great Ape Heart Project, Royal Oak, MI, Mississippi Aquarium, Gulfport, MS",True,"Veterinary Specialty Center, West Fremont Street, Stockton, San Joaquin County, California, 95202, United States",ok
https://openalex.org/A5039009422,Aurélia Saraiva,Saraiva,2023,32027,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Saraiva.etal.2023.Synopsis Species Coccidians Reported Marine Fish.pdf,"Department of Biology, Faculty of Sciences, University of Porto, Rua do Campo Alegre, Edifício FC4,",True,"Department of Biology, Καίσαρα Αλεξοπούλου, Ζωγράφου, Αθήνα, Δήμος Ζωγράφου, Περιφερειακή Ενότητα Κεντρικού Τομέα Αθηνών, Περιφέρεια Αττικής, Αποκεντρωμένη Διοίκηση Αττικής, 157 01, Ελλάς",ok
https://openalex.org/A5043551314,Maria R. Ochoa,Ochoa,2023,32035,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Ochoa.etal.2023.First record of Paronatrema vaginicola (Dollfus 1937).pdf,"Centro de Investigaciónes Biológicas del Noroeste, Fisheries Department, Avenue Instituto, Politécnico Nacional, 195, Playa Palo de Santa Rita, La Paz, Baja California Sur, 23096,, México",True,"Baja California Sur, México",ok
https://openalex.org/A5101501098,Diego Rodríguez Rodríguez,Rodríguez,2023,32100,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Rodriguez.etal.2023.Paleonto stratigr implicat late Paleocene elasmobranch.pdf,"Department of Earth Sciences, Research associate, Natural History Museum, dirección,, London, United Kingdom.",True,"Department of Earth Sciences, South Parks Road, Holywell, City Centre, Oxford, Oxfordshire, England, OX1 3AN, United Kingdom",ok
https://openalex.org/A5049668076,Michaela van Staden,Staden,2023,32114,False,,,False,,no PDF found
https://openalex.org/A5110469714,Tiffany Weidner,Weidner,2023,32108,False,,,False,,no PDF found
https://openalex.org/A5034974559,Vanessa Paes da Cruz,Cruz,2023,31713,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Cruz.etal.2023.Investig Unknown Biodiver Evidence Distinct Lineages.pdf,"Laboratório de Biologia e Genética de Peixes, Instituto de Biociências de Botucatu, UNESP,, Botucatu 18618-689, Brazil, Acervo Zoológico da Universidade Santa Cecília (AZUSC), Universidade Santa Cecília, UNISANTA,",True,"Chancelaria Universidade Santa Cecília, Rua Doutor Oswaldo Cruz, Boqueirão, Santos, Região Geográfica Intermediária de São Paulo, São Paulo, 11045-140, Brasil, Região Imediata de Santos",ok
https://openalex.org/A5003601071,Miguel Valderrama-Herrera,Valderrama-Herrera,2023,31700,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Valderrama-Herrera.etal.2023.Rajids ovipositing on marine litter A potential threat to.pdf,"Universidad Peruana Cayetano Heredia, Av. Honorio Delgado 430, San Martín de Porres, Lima, Peru, Instituto Argentino de Oceanografía (IADO), CONICET/UNS, CCT-Bahía Blanca, Camino La Carrindanga, km 7.5, Edificio E1, Bahía Blanca B8000FWB, Buenos, Aires, Argentina",True,"Universidad Peruana Cayetano Heredia, Avenida General Salaverry, San Felipe, San Isidro, Lima, Lima Metropolitana, Lima, 15976, Perú",ok
https://openalex.org/A5042256634,Saia Bartes,Bartes,2023,31628,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Bartes.etal.2023.Length-length relationships for the main shark species.pdf,,False,,affiliation not found in header
https://openalex.org/A5049426646,Luís M.F. Alves,Alves,2023,31322,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Alves.etal.2023.Assessment of contaminants in blue sharks from the.pdf,"MARE- Marine and Environmental Sciences Centre & ARNET – Aquatic Research Infrastructure Network Associated Laboratory, ESTM, Polytechnic of Leiria, Peniche,, Portugal, University of Coimbra, MARE - Marine and Environmental Sciences Centre / ARNET – Aquatic Research Network, Department of Life Sciences, Calçada Martim de",True,"Calçada das Curtinhas, Martim de Além, Martim, Barcelos, Braga, 4755-417, Portugal",ok
https://openalex.org/A5012365378,Kevin A. Feldheim,Feldheim,2023,31342,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Feldheim.etal.2023.Parthenogenesis in an elasmobranch in the presence of.pdf,,False,,affiliation not found in header
https://openalex.org/A5006549109,Valentina Sciutteri,Sciutteri,2023,31662,False,,,False,,no PDF found
https://openalex.org/A5089787966,Thatiany Alencar Batista,Batista,2023,31652,False,,,False,,no PDF found
https://openalex.org/A5004684371,AM Hoschke,Hoschke,2023,31718,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Hoschke.etal.2023.Population distribu aggregat sites seasonal occurrence.pdf,,False,,affiliation not found in header
https://openalex.org/A5028025962,David S. Shiffman,Shiffman,2023,31847,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Shiffman.etal.2023.“A prized Pacific shark” the rise and fall (and rise.pdf,,False,,affiliation not found in header
https://openalex.org/A5062397832,Alba Serrat,Serrat,2023,31775,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Serrat.etal.2023.Conservation Status Assessment Demersal Elasmobranchs.pdf,"Centre Oceanogràfic de les Balears (COB-IEO), CSIC, Moll de Ponent s/n, 07015 Palma, Illes Balears, Spain, Correspondence:",True,"Illes Balears, España",ok
https://openalex.org/A5023886185,Sofia M. Green,Green,2023,31790,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Green.etal.2023.Species associated with whale sharks Rhincodon typus.pdf,"Universidad San Francisco de Quito, Quito, Ecuador",True,"Universidad San Francisco de Quito, Diego de Robles, San Juan, Cumbaya, Quito, Pichincha, 170157, Ecuador",ok
https://openalex.org/A5067415564,Byoung-Il Youn,Youn,2023,31802,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Youn.etal.2023.Age and Growth Characteristics of Okamejei kenojei in.pdf,"West Sea Fisheries Research Institute, National Institute of Fisheries Science,, Incheon 22383, Republic of Korea;  (B.-I.Y.), Department of Aqualife Science, Chonnam National University, Yeosu 59626, Republic of Korea",True,"여수시, 전라남도, 대한민국",ok
https://openalex.org/A5091353243,Rachel Bustamante,Bustamante,2023,31900,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Bustamante.etal.2023.Beyond Protection Recogniz Nature s Rights Conserve Sharks.pdf,"Earth Law Center, Durango, CO 81301, USA;",True,"Durango, La Plata County, Colorado, United States",ok
https://openalex.org/A5066977178,Carlos J. Alvarez-Fuentes,Alvarez-Fuentes,2023,31865,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/AlvarezFuentes.etal.2023.Reproduc Ecology Chilean Round Ray Urotrygon chilensis.pdf,"Posgrado en Ciencias del Mar y Limnología, Universidad Nacional Autónoma de México, Joel Montes, Camarena S/N, Mazatlán 82040, Mexico;, Centro Regional de Investigación Pesquera Bahía de Banderas, Instituto Nacional de Pesca y Acuacultura,",True,"Universidad Nacional Autónoma de México, Circuito Exterior, Copilco, Ciudad de México, Coyoacán, Ciudad Universitaria, Ciudad de México, 04360, México",ok
https://openalex.org/A5029251854,Tyler Greenfield,Greenfield,2023,31917,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Greenfield.2023.The mystery of Mitchill’s monster An Otodus megalodon.pdf,"Carolina. It was believed to have been a sea serpent or giant shark and it was lost in a museum fire in, Its true identity is difficult to ascertain with the sparse information and absence of illustrations., This specimen, dubbed ‘Mitchill’s monster’, is reevaluated here with modern geological and",False,,geocode failed
https://openalex.org/A5103147037,Sara Bonanomi,Bonanomi,2023,31929,False,,,False,,no PDF found
https://openalex.org/A5020269167,M. Hoffmeister,Hoffmeister,2023,31190,False,,,False,,no PDF found
https://openalex.org/A5085992701,Patricia Albano,Albano,2023,31635,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Albano.etal.2023.Acoustic tracking of a threatened juvenile shark species.pdf,,False,,affiliation not found in header
https://openalex.org/A5088511847,M. J. Groeneveld,Groeneveld,2023,31665,False,,,False,,no PDF found
https://openalex.org/A5085347883,Ila France Porcher,Porcher,2023,32572,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Porcher.etal.2023.Introduction to the special issue on elasmobranch behaviour.pdf,"Independent Researcher, 44000 Essaouira, Morocco, University of California Davis, Petaluma, CA, USA, Corresponding author’s e-mail address:",True,"Petaluma, Sonoma County, California, United States",ok
https://openalex.org/A5020311905,Nicole A Pelletier,Pelletier,2023,32575,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Pelletier.etal.2023.Insight into manta ray behaviour using animal-borne.pdf,"University of York, Department of Environment and Geography, 290 Wentworth Way,, Heslington, York YO10 5NG, UK, c",True,"University of York Campus Nursery, University of York, Heslington, York, York and North Yorkshire, England, YO10 5DD, United Kingdom",ok
https://openalex.org/A5081417990,Juliana D. Klein,Klein,2023,32593,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Klein.etal.2023.Local adaptation with gene flow in a highly dispersive.pdf,"Research Group, Department of Genetics,, Stellenbosch University, Stellenbosch,, South Africa",True,"Research Lane, Hanlon Creek Neighbourhood Group, Guelph, Southwestern Ontario, Ontario, N1G 0A9, Canada",ok
https://openalex.org/A5062186149,Ana Cañadas,Cañadas,2023,32598,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Cañadas.etal.2023.Distribu patterns marine megafauna density Mediterr Sea.pdf,,False,,affiliation not found in header
https://openalex.org/A5092049661,Itzel Nayely Badillo-Del Río,Río,2023,32698,False,,,False,,no PDF found
https://openalex.org/A5015369645,Gergely Katona,Katona,2023,32406,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Katona.etal.2023.Evolution of reproductive modes in sharks and rays.pdf,,False,,affiliation not found in header
https://openalex.org/A5051662180,Lacey Williams,Williams,2023,32415,False,,,False,,no PDF found
https://openalex.org/A5013102819,Jordyn Truax,Truax,2023,32478,True,/media/simon/data/Documents/Si Work/Papers & Books/SharkPapers/2023/Truax.etal.2023.Aquarium Visitors Catch Some Rays Rays Are More.pdf,"Department of Psychology, Oakland University, Rochester, MI 48309, USA;  (J.T.);, (J.V.), Department of Biological Sciences, Oakland University, Rochester, MI 48309, USA;",True,"Department of Psychology, 699, Broadway, NoHo, Manhattan, New York County, New York, 10012, United States",ok
