species_name,trait_class,trait_name,standard_name,method_name,model_name,value,value_type,precision,precision_type,sample_size,sex,location,reference_doi
species_58,Growth,,,,,50.2,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,62.32,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,49.64,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,59.45,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,55.67,raw_value,,,138,,Gulf of California,
species_58,Length,,,,,76.5,raw_value,,,173,,Gulf of California,
species_58,Length,,,,,57,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,0.11,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,0.26,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,0.16,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,0.36,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,0.22,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,0.25,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,0.12,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,0.61,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,0.17,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,0.75,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,0.22,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,0.27,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,36.74,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,28,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,39.69,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,28,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,37.17,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,40.54,raw_value,,,172,,Gulf of California,
species_58,Growth,,,,,37.19,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,28,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,37.22,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,28,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,37.22,raw_value,,,138,,Gulf of California,
species_58,Growth,,,,,37.19,raw_value,,,138,,Gulf of California,
species_58,Length,,,,,72,raw_value,,,1516,,Baja California peninsula,
species_58,Length,,,,,83,raw_value,,,1223,,Baja California peninsula,
species_58,Length,,,,,45.5,raw_value,,,1516,,Baja California peninsula,
species_58,Length,,,,,65.5,raw_value,,,1223,,Baja California peninsula,
species_58,Length,,,,,40,raw_value,,,1516,,Baja California peninsula,
species_58,Length,,,,,62,raw_value,,,1223,,Baja California peninsula,
species_58,Length,,,,,68,raw_value,,,1223,,Baja California peninsula,
species_58,Length,,,,,19,raw_value,,,31,,Baja California peninsula,
species_58,Reproduction,,,,,August,,,,1223,,Baja California peninsula,
species_58,Reproduction,,,,,2,min,2,range,1223,,Baja California peninsula,
species_58,Length,,,,,89,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_58,Relationships,,,,,0.018,mean,0.014,95% Confidence Interval,331,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_58,Relationships,,,,,3.24,mean,3.173,95% Confidence Interval,331,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_58,Length,,,,,57.6,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_58,Relationships,,,,,0.017,mean,0.012,95% Confidence Interval,230,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_58,Relationships,,,,,3.25,mean,3.143,95% Confidence Interval,230,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_58,Relationships,,,,,0.017,mean,0.014,95% Confidence Interval,564,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_58,Relationships,,,,,3.24,mean,3.19,95% Confidence Interval,564,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,,,,,,,,,,,,,
species_70,,,,,,,,,,,,,
species_70,,,,,,,,,,,,,
species_70,,,,,,,,,,,,,
species_70,,,,,,,,,,,,,
species_70,,,,,,,,,,,,,
species_70,,,,,,,,,,,,,
species_70,,,,,,,,,,,,,
species_70,Relationships,,,,,0.031,mean,0.019,95% Confidence Interval,52,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,Relationships,,,,,2.97,mean,2.843,95% Confidence Interval,52,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,Relationships,,,,,0.053,mean,0.025,95% Confidence Interval,26,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,Relationships,,,,,2.84,mean,2.652,95% Confidence Interval,26,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,Length,,,,,110,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,Relationships,,,,,0.012,mean,0.007,95% Confidence Interval,26,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,Relationships,,,,,3.19,mean,3.049,95% Confidence Interval,26,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_70,Length,,,,,89,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_76,,,,,,,,,,,,,
species_76,Length,,,,,180,max,,,1,,Gulf of Papua,
species_89,,,,,,,,,,,,,
species_89,Length,,,,,76,max,,,1,,Gulf of Papua,
species_91,,,,,,,,,,,,,
species_91,Length,,,,,170,max,,,1,,Gulf of Papua,
species_94,,,,,,,,,,,,,
species_94,,,,,,,,,,,,,
species_94,,,,,,,,,,,,,
species_94,Length,,,,,112,max,,,1,,Gulf of Papua,
species_94,Relationships,,,,,0.0765,raw_value,,,14,,Gulf of Papua,
species_94,Relationships,,,,,2.174,raw_value,,,14,,Gulf of Papua,
species_98,,,,,,,,,,,,,
species_98,,,,,,,,,,,,,
species_98,,,,,,,,,,,,,
species_98,Length,,,,,104,max,,,1,,Gulf of Papua,
species_98,Relationships,,,,,0.0728,raw_value,,,6,,Gulf of Papua,
species_98,Relationships,,,,,2.7578,raw_value,,,6,,Gulf of Papua,
species_114,,,,,,,,,,,,,
species_114,,,,,,,,,,,,,
species_114,,,,,,,,,,,,,
species_114,Length,,,,,30,max,,,1,,Gulf of Papua,
species_114,Relationships,,,,,0.0437,raw_value,,,26,,Gulf of Papua,
species_114,Relationships,,,,,2.8717,raw_value,,,26,,Gulf of Papua,
species_118,,,,,,,,,,,,,
species_118,Length,,,,,14,max,,,1,,Gulf of Papua,
species_119,,,,,,,,,,,,,
species_119,,,,,,,,,,,,,
species_119,,,,,,,,,,,,,
species_119,,,,,,,,,,,,,
species_119,Length,,,,,100,max,,,1,,Gulf of Papua,
species_119,Relationships,,,,,0.0219,raw_value,,,46,,Gulf of Papua,
species_119,Relationships,,,,,3.0471,raw_value,,,46,,Gulf of Papua,
species_119,Length,,,,,41.5,mean,38.1,95% Confidence Interval,9,,Gulf of Papua,
species_124,,,,,,,,,,,,,
species_124,,,,,,,,,,,,,
species_124,,,,,,,,,,,,,
species_124,Length,,,,,102,max,,,1,,"Cochin Fisheries Harbor, Kerala",
species_124,Length,,,,,47,max,,,1,,"Cochin Fisheries Harbor, Kerala",
species_124,Length,,,,,2.5,max,,,1,,"Cochin Fisheries Harbor, Kerala",
species_132,,,,,,,,,,,,,
species_132,,,,,,,,,,,,,
species_132,,,,,,,,,,,,,
species_132,,,,,,,,,,,,,
species_132,,,,,,,,,,,,,
species_132,Length,,,,,77,max,,,1,,Gulf of Papua,
species_132,Relationships,,,,,0.0055,raw_value,,,49,,Gulf of Papua,
species_132,Relationships,,,,,3.108,raw_value,,,49,,Gulf of Papua,
species_132,Length,,,,,34.2,mean,33.8,95% Confidence Interval,35,,Gulf of Papua,
species_132,Length,,,,,50,mean,46.2,95% Confidence Interval,35,,Gulf of Papua,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,,,,,,,,,,,,,
species_138,Length,,,,,26,,,,,,Baja California peninsula,
species_138,Growth,,,,,126.6,raw_value,,,79,,Baja California peninsula,
species_138,Length,,,,,73.3,raw_value,,,84,,Baja California peninsula,
species_138,Length,,,,,46.8,raw_value,,,39,,Baja California peninsula,
species_138,Reproduction,,,,,16,,,,84,,Baja California peninsula,
species_138,Reproduction,,,,,100,,,,84,,Baja California peninsula,
species_138,Reproduction,,,,,March-July,,,,84,,Baja California peninsula,
species_138,Reproduction,,,,,June,,,,84,,Baja California peninsula,
species_138,Reproduction,,,,,9,min,9,range,84,,Baja California peninsula,
species_138,Reproduction,,,,,7.9,mean,,,84,,Baja California peninsula,
species_138,Reproduction,,,,,1,,,,84,,Baja California peninsula,
species_138,Length,,,,,91.5,,,,438,,Baja California peninsula,
species_138,Length,,,,,122,,,,610,,Baja California peninsula,
species_138,Length,,,,,41,,,,438,,Baja California peninsula,
species_138,Length,,,,,68,,,,610,,Baja California peninsula,
species_138,Length,,,,,26.55,,,,,,Baja California peninsula,
species_138,Length,,,,,25.5,,,,,,Baja California peninsula,
species_138,Reproduction,,,,,April-June,,,,610,,Baja California peninsula,
species_138,Reproduction,,,,,April-July,,,,610,,Baja California peninsula,
species_138,Reproduction,,,,,4,min,4,range,610,,Baja California peninsula,
species_138,Growth,,,,,135.4,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,118.8,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,26,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,126.9,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,98.4,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,26,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,75.8,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,68.6,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,26,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,75.1,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,70.7,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,26,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,74.6,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,144.2,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,115.1,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,26,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,131.7,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,93.7,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,26,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,125.8,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,0.16,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,0.29,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,0.25,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,0.2,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,0.35,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,0.54,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,1.41,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,0.65,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,-0.59,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,0.76,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,0.13,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,0.31,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,0.21,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,0.07,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,0.31,raw_value,,,120,,Baja California peninsula,
species_138,Age,,,,,13,raw_value,,,79,,Baja California peninsula,
species_138,Age,,,,,5,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,-2.27,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,0.19,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,1.45,raw_value,,,79,,Baja California peninsula,
species_138,Growth,,,,,-1.55,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,-0.96,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,-0.53,raw_value,,,41,,Baja California peninsula,
species_138,Growth,,,,,-2.76,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,0.26,raw_value,,,120,,Baja California peninsula,
species_138,Growth,,,,,1.66,raw_value,,,120,,Baja California peninsula,
species_138,Length,,,,,93,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_138,Relationships,,,,,0.007,mean,0.003,95% Confidence Interval,19,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_138,Relationships,,,,,2.96,mean,2.845,95% Confidence Interval,19,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,,,,,,,,,,,,,
species_139,Reproduction,,,,,February-July,,,,142,,Campeche,
species_139,Reproduction,,,,,11,,,,142,,Campeche,
species_139,Length,,,,,24,,,,8,,Campeche,
species_139,Length,,,,,63,,,,142,,Campeche,
species_139,Length,,,,,56.8,mean,54.1,95% Confidence Interval,142,,Campeche,
species_139,Length,,,,,20,raw_value,,,,,Campeche,
species_139,Reproduction,,,,,4.3,mean,2.1,standard deviation,142,,Campeche,
species_139,Reproduction,,,,,4.3,mean,1,range,142,,Campeche,
species_139,Reproduction,,,,,1,,,,142,,Campeche,
species_150,,,,,,,,,,,,,
species_150,,,,,,,,,,,,,
species_150,,,,,,,,,,,,,
species_150,,,,,,,,,,,,,
species_150,Length,,,,,205,raw_value,,,100,,Gulf of California,
species_150,Length,,,,,208,raw_value,,,62,,Gulf of California,
species_150,Reproduction,,,,,20.4,raw_value,,,100,,Gulf of California,
species_150,Reproduction,,,,,1,raw_value,,,100,,Gulf of California,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,,,,,,,,,,,,,
species_158,Growth,,,,,200,raw_value,,,144,,Gulf of Mexico,
species_158,Growth,,,,,200,raw_value,,,144,,Gulf of Mexico,
species_158,Growth,,,,,140,raw_value,,,164,,Gulf of Mexico,
species_158,Growth,,,,,140,raw_value,,,164,,Gulf of Mexico,
species_158,Growth,,,,,0.112,raw_value,,,144,,Gulf of Mexico,
species_158,Growth,,,,,0.112,raw_value,,,144,,Gulf of Mexico,
species_158,Growth,,,,,0.201,raw_value,,,164,,Gulf of Mexico,
species_158,Growth,,,,,0.201,raw_value,,,164,,Gulf of Mexico,
species_158,Growth,,,,,-1.12,raw_value,,,144,,Gulf of Mexico,
species_158,Growth,,,,,-1.12,raw_value,,,144,,Gulf of Mexico,
species_158,Growth,,,,,-2.1,raw_value,,,164,,Gulf of Mexico,
species_158,Growth,,,,,-2.1,raw_value,,,164,,Gulf of Mexico,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,,,,,,,,,,,,,
species_164,Length,,,,,78,raw_value,,,58,,Baja California peninsula,
species_164,Length,,,,,50,raw_value,,,85,,Baja California peninsula,
species_164,Reproduction,,,,,12,raw_value,,,58,,Baja California peninsula,
species_164,Relationships,,,,,0.013,mean,0.007,95% Confidence Interval,65,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_164,Relationships,,,,,3,mean,2.843,95% Confidence Interval,65,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_164,Length,,,,,43,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_164,Relationships,,,,,0.004,mean,0.001,95% Confidence Interval,37,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_164,Relationships,,,,,3.32,mean,3.023,95% Confidence Interval,37,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_164,Relationships,,,,,0.017,mean,0.008,95% Confidence Interval,28,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_164,Relationships,,,,,2.95,mean,2.756,95% Confidence Interval,28,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_164,Length,,,,,60.5,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,,,,,,,,,,,,,
species_153,Length,,,,,95,raw_value,,,60,,Gulf of California,
species_153,Length,,,,,98,raw_value,,,86,,Gulf of California,
species_153,Reproduction,,,,,12.9,raw_value,,,60,,Gulf of California,
species_153,Reproduction,,,,,1,raw_value,,,60,,Gulf of California,
species_153,Length,,,,,110.5,max,,,,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,Relationships,,,,,0.01,mean,0.006,95% Confidence Interval,226,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,Relationships,,,,,3.04,mean,2.909,95% Confidence Interval,226,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,Length,,,,,105.5,max,,,,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,Relationships,,,,,0.006,mean,0.004,95% Confidence Interval,248,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,Relationships,,,,,3.12,mean,3.024,95% Confidence Interval,248,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,Relationships,,,,,0.008,mean,0.005,95% Confidence Interval,482,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_153,Relationships,,,,,3.09,mean,3.011,95% Confidence Interval,482,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_169,,,,,,,,,,,,,
species_169,,,,,,,,,,,,,
species_169,,,,,,,,,,,,,
species_169,,,,,,,,,,,,,
species_169,,,,,,,,,,,,,
species_169,Length,,,,,74,raw_value,,,35,,Baja California peninsula,
species_169,Length,,,,,50,raw_value,,,36,,Baja California peninsula,
species_169,Length,,,,,83,max,,,1,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_169,Relationships,,,,,0.017,mean,0.004,95% Confidence Interval,12,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_169,Relationships,,,,,2.94,mean,2.575,95% Confidence Interval,12,,"Espíritu Santo Island, La Paz Bay, BCS, Mexico",
species_177,,,,,,,,,,,,,
species_177,,,,,,,,,,,,,
species_177,,,,,,,,,,,,,
species_177,Length,,,,,156,max,,,1,,Northeastern Andaman Sea off Diglipur,
species_177,Length,,,,,78,max,,,1,,Northeastern Andaman Sea off Diglipur,
species_177,Length,,,,,15,max,,,1,,Northeastern Andaman Sea off Diglipur,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,,,,,,,,,,,,,
species_206,Length,,,,,92,raw_value,,,136,,Campeche,
species_206,Length,,,,,83,raw_value,,,56,,Campeche,
species_206,Length,,,,,89.1,mean,88.9,95% Confidence Interval,136,,Campeche,
species_206,Length,,,,,76.4,mean,76.05,95% Confidence Interval,56,,Campeche,
species_206,Length,,,,,37.5,raw_value,,,34,,Campeche,
species_206,Reproduction,,,,,26,raw_value,,,136,,Campeche,
species_206,Reproduction,,,,,March-June,,,,136,,Campeche,
species_206,Reproduction,,,,,March-June,,,,136,,Campeche,
species_206,Reproduction,,,,,12,raw_value,,,136,,Campeche,
species_206,Reproduction,,,,,1,,,,34,,Campeche,
species_206,Reproduction,,,,,0.5,,,,136,,Campeche,
species_206,Reproduction,,,,,2,raw_value,,,136,,Campeche,
species_212,,,,,,,,,,,,,
species_212,,,,,,,,,,,,,
species_212,,,,,,,,,,,,,
species_212,Length,,,,,140,max,,,1,,Gulf of Papua,
species_212,Relationships,,,,,0.0487,raw_value,,,5,,Gulf of Papua,
species_212,Relationships,,,,,2.6886,raw_value,,,5,,Gulf of Papua,
species_215,,,,,,,,,,,,,
species_215,,,,,,,,,,,,,
species_215,,,,,,,,,,,,,
