paper_id,year,category,num_disciplines,disciplines,data_assignment_type
Coblentz.etal.1987.Yellow tail chafing shark parasite removal.pdf,1987.0,DATA_cross_cutting,4,"BIO,DATA,GEN,TRO",cross_cutting
Ebert.etal.1987.Biologial notes Pacific sleeper shark Somniosus pacificus.pdf,1987.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Kearn.etal.1987.site developm monogenean Calicotyle kroyeri parasite rays.pdf,1987.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Klimley.etal.1987.The determinants of sexual segregation in the scalloped.pdf,1987.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
Morillas.etal.1987.Trypanos humboldti n sp from Chilean catshark Schroede.pdf,1987.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Mommsen.etal.1987.Metabolic Potential Hepatocy Kidney Tissue Little Skate.pdf,1987.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Pascoe.etal.1987.Monogenean parasites deep-sea fishes from Rockall Trough N.pdf,1987.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Whittington.etal.1987.Studies behaviour oncomira monogenean parasites Hexaboth.pdf,1987.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Whittington.etal.1987.comparat study anatomy oncomira hexaboth monogene Rajoncho.pdf,1987.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Beveridge.etal.1988.Cetorhinicola n. g., Shirleyrhynchus n. g. and.pdf",1988.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Whittington.etal.1987.Hatching two monogenean parasites from common dogfish.pdf,1987.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Beveridge.etal.1988.A review of the Tetrarhynchobothriidae Dollfus, 1969.pdf",1988.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Bone.etal.1988.Muscles and Locomotion..pdf,1988.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Butler.etal.1988.Cardiovascular and Respiratory Systems..pdf,1988.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Gutiérrez.etal.1988.Seasonal variations insulin some metaboli dogfish plasma.pdf,1988.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Lazarus.etal.1988.five whale sharks landed along Trivandr coast.pdf,1988.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Heisler.etal.1988.Regulation of ventilation and acid-base status in the.pdf,1988.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Lauginiger.etal.1988.Cretaceous Fossils From Chesapeake Delaware Canal Guide.pdf,1988.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Nixon.etal.1988.Diel Metabolic and Activity Patterns of the Lemon Shark.pdf,1988.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Montgomery.etal.1988.Sensory Physiology..pdf,1988.0,DATA_cross_cutting,4,"BEH,DATA,GEN,MOV",cross_cutting
Ohshima.etal.1988.Generation of multiple troponin T isoforms is a common.pdf,1988.0,DATA_only,1,DATA,primary
"Preez.etal.1988.Oxygen consumption of two nearshore marine elasmobranchs,.pdf",1988.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Rice.etal.1988.Behavior of extracellular K+ and pH in skate (Raja.pdf,1988.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Rubec.etal.1988.Albionella fabricii n. sp. (Copepoda Lernaeopodidae) from.pdf,1988.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Upton.etal.1988.The round stingray, Urolophus halleri (Rajiformes.pdf",1988.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Wolf.etal.1988.Swimming muscle helps warm the brain of lamnid sharks..pdf,1988.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Berges.etal.1989.3-hydroxy-3-methylglutaryl coenzyme a lyase from tissues of.pdf,1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Beverley-Burton.etal.1989.Merizocotyle icopae sp. nov. and Thaumatocotyle.pdf,1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Beveridge.etal.1989.Chimaerarhynchus n. g. and Patellobothrium n. g., two new.pdf",1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Castro.etal.1989.The biology of the golden hammerhead, Sphyrna tudes, off.pdf",1989.0,DATA_cross_cutting,2,"BEH,DATA",cross_cutting
"Clark.etal.1989.The food and feeding relationships of black oreo,.pdf",1989.0,DATA_cross_cutting,2,"TRO,DATA",cross_cutting
Deets.etal.1989.Three species Trebius Kroeyer 1838 Copepoda Siphonos.pdf,1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Donald.etal.1989.Vascular anatomy gills stingarees Urolophus mucosus U.pdf,1989.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Kennedy.etal.1989.Helminth parasite community diversity marine fish Raja.pdf,1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Khalil.etal.1989.Macrobot rhynchob n g n sp from elasmobranch Rhynchob.pdf,1989.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Moser.etal.1989.Gall bladder Myxosporea in coral-reef fshes from Heron.pdf,1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Muñoz-Chápuli.etal.1989.Morphological comparison of Squalus blainvillei and S..pdf,1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Probert.etal.1989.Echinobothrium clavatum n. sp. (Cestoda, Diphyllidea) from.pdf",1989.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Whittington.etal.1989.A redescription of Calicotyle australis Johnston, 1934.pdf",1989.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Plant.etal.1989.northern range extension thornback Platyrhi triseriata.pdf,1989.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Baldwin.etal.1990.Oxygen transport potential in tropical elasmobranchs from.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Berland.etal.1990.Chemotaxonomy of Gyrocotyle (Platyhelminthes Cercomeria).pdf,1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Capapé.etal.1990.Reproduction and development of two angel sharks, Squatina.pdf",1990.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Bruce.etal.1990.Ascaridoid nematodes from sharks from Australia and the.pdf,1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Beveridge.etal.1990.Revision of the family Gilquiniidae (Cestoda.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Beveridge.etal.1990.Taxonomic revision of Australian Eutetrarhynchidae Guiart.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Ishihara.etal.1990.A second record of the deep-water skate Notoraja.pdf,1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Kearn.etal.1990.Mycteronastes undulatae gen. nov., sp. nov. (Monogenea.pdf",1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Kearn.etal.1990.Vestigial marginal hooklets oncomira microbot monogenean.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Margolis.etal.1988.Guide parasites fishes Canada Part II - Crustacea.pdf,1988.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Lund.etal.1990.Chondrichthyan life history styles as revealed by the 320.pdf,1990.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Measures.etal.1990.Three new species of Monocotyle (Monogenea Monocotylidae).pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Parsons.etal.1990.Metabolism and swimming efficiency of the bonnethead shark.pdf,1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Rosa.etal.1990.Paratrygon aiereba Müller Henle 1841 senior synonym.pdf,1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Stoffregen.etal.1990.A myxosporidian parasite in the skeletal muscle of a.pdf,1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Thoney.etal.1990.The effects of trichlorfon, praziquantel and copper.pdf",1990.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Tappenden.etal.1990.Spermiogenesis and sperm ultrastructure in the monogenean.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Preez.etal.1990.Bioenergetics of fishes in a high-energy surf-zone..pdf,1990.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Sprent.etal.1990.Some ascaridoid nematodes of fishes Heterocheilinae..pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Whittington.etal.1990.Effects of urea analogs on egg hatching and movement of.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Whittington.etal.1990.Empruthotrema kearni n. sp. and observations on.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Whittington.etal.1990.A new genus of monogenean parasites (Capsalidae.pdf,1990.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Vas.etal.1990.abundance blue shark Prionace glauca western English Channel.pdf,1990.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
BeverleyBurton.etal.1991.Two new species Chimaeri Brinkmann Monogenea Chimaeri from.pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Winkler.etal.1990.Early Cretaceous (Comanchean) vertebrates of central Texas..pdf,1990.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Chisholm.etal.1991.Calicotyle urolophi n sp Monogenea Monocoty from stingarees.pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Chiba.etal.1991.Immunocy distribu FMRFamid substance brain cloudy dogfish.pdf,1991.0,DATA_primary_with_others,2,"DATA,GEN",primary
Brittain.etal.1991.Cooperat allosteric regulation non-mamm vertebrate haemoglo.pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Bullock.etal.1991.Dynamic properties visual evoked potentials tectum cartilag.pdf,1991.0,DATA_primary_with_others,2,"DATA,GEN",primary
Ebert.etal.1991.Observations on the predatory behaviour of the sevengill.pdf,1991.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Fahy.etal.1991.south eastern ray Raja spp fishery with observat growth.pdf,1991.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
deJesusRoldan.etal.1990.albino bat ray Myliobatis californ from Pacific coast Baja.pdf,1990.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Kearn.etal.1991.Swimming in a sub-adult monogenean of the genus Entobdella..pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Kasim.etal.1991.Shark fishery Verval coast with spezial reference.pdf,1991.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Luque.etal.1991.Some copepods parasitic on elasmobranch fishes from the.pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Gayet.etal.1991.Mesozoic Paleogene vertebra Bolivia their stratigr context.pdf,1991.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Richmond.etal.1991.Morphological investigations into Floriceps minacanthus.pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Raschi.etal.1991.Rhinoraja longi, a new species of skate from the outer.pdf",1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Tappenden.etal.1991.Spermiogenesis and sperm ultrastructure in the monocotylid.pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Tanasichuk.etal.1991.Variations in diet, daily ration, and feeding periodicity.pdf",1991.0,DATA_primary_with_others,2,"DATA,TRO",primary
Thrush.etal.1991.Impact ray feeding disturba sandflat macroben do communit.pdf,1991.0,DATA_cross_cutting,3,"BEH,DATA,GEN",cross_cutting
Waller.etal.1991.Chondroc morphology northern Red Sea triakid sharks.pdf,1991.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Compagno.etal.1991.Distribu offshore demersal cartilag fishes Class.pdf,1991.0,DATA_cross_cutting,4,"BIO,DATA,FISH,GEN",cross_cutting
Beveridge.etal.1992.Redescri Halysior macrocep Cestoda Trypanor genus newly.pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Bristow.etal.1992.distribu ecology evolution Gyrocotyle urna Gyrocotyle.pdf,1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Blomqvist.etal.1992.Strong.evolutionary.conservation.of.neuropeptide.Y.(NPY);.sequences.of.chicken,..pdf",1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Carrassón.etal.1992.Diets bathymet distribu two bathyal sharks Catalan deep sea.pdf,1992.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Chiba.etal.1992.Distribution of neuropeptide Y-like immunoreactivity in the.pdf,1992.0,DATA_primary_with_others,2,"DATA,GEN",primary
Casey.etal.1992.Tagging studies on the shortfin mako shark (Isurus.pdf,1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
"Cortés.etal.1992.Gastric evacuation in the young lemon shark, Negaprion.pdf",1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Deroos.etal.1992.Effects of mammalian ACTH on potential fuels and.pdf,1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Francis.etal.1992.Growth rate estimates for New Zealand rig (Mustelus.pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Ginter.etal.1992.Devonian phoebodont shark teeth.pdf,1992.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
Kearn.etal.1992.Diversity reproduc behaviour platyhel parasites insemina.pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Miyake.etal.1992.Developm morphology rostral cartilages batoid fishes.pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Pepperell.etal.1992.Trends distribu species composit size sharks caught.pdf,1992.0,DATA_only,1,DATA,primary
Capapé.etal.1992.diet marled stingray Dasyatis marmorata Pisces Dasyatidae.pdf,1992.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Palzenberger.etal.1992.Gill surface area water-br freshwater fish.pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Randall.etal.1992.Review of the biology of the tiger shark (Galeocerdo.pdf,1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Rohde.etal.1992.Calicotyle australiensis n. sp. and Calicotyle sp..pdf,1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Raschi.etal.1992.Functional aspects of placoid scales a review and update..pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Smith.etal.1992.Capture and transportation of Elasmobranchs, with emphasis.pdf",1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Whittington.etal.1992.Emprutho dasyatidis n sp Monogenea Monocoty from olfactory.pdf,1992.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Toth.etal.1992.revision Oncomegas Dollfus 1929 Cestoda Trypanor Eutetrar.pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
VanDykhuizen.etal.1992.Growth age estimation feeding captive Sevengill Sharks.pdf,1992.0,DATA_cross_cutting,3,"BIO,DATA,FISH",cross_cutting
Balasubramanian.etal.1993.egg-cases zebra shark Stegostoma fasciatum caught off.pdf,1993.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
Walker.etal.1992.Fishery simulation model sharks applied Gummy Shark.pdf,1992.0,DATA_primary_with_others,2,"DATA,GEN",primary
Caira.etal.1993.Two new tapeworms from goblin shark Mitsukur owstoni off.pdf,1993.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
BeverleyBurton.etal.1993.species Callorhy Brinkmann Monogenea Chimaeri from Callorhi.pdf,1993.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Crow.etal.1993.use gentamicin sulfate therapy captive blacktip reef shark.pdf,1993.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Beveridge.etal.1993.revision Dasyrhyn Pinter Cestoda Trypanor parasitic.pdf,1993.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Bres.etal.1993.behaviour sharks.pdf,1993.0,DATA_cross_cutting,5,"BEH,DATA,BIO,GEN,TRO",cross_cutting
Dickson.etal.1993.Biochemi indices aerobic anaerobic capacity muscle tissues.pdf,1993.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Files.etal.1993.Free amino acids uterine fluids four species viviparous.pdf,1993.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Kabata.etal.1993.Two new species Copepoda Crustacea parasitic marine fishes.pdf,1993.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Kearn.etal.1993.Trilocul japanicae n g n sp Monogenea Monocoty from.pdf,1993.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Hornung.etal.1993.Trace metal content deep-water sharks from eastern Mediterr.pdf,1993.0,DATA_only,1,DATA,primary
Long.etal.1993.ectopara barnacle Anelasma Cirripedia Thoracica Lepadomo.pdf,1993.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Morrissey.etal.1993.Habitat selection by juvenile lemon sharks, Negaprion.pdf",1993.0,DATA_cross_cutting,3,"BIO,DATA,TRO",cross_cutting
Rasmussen.etal.1993.Serum concentrations of reproductively-related circulating.pdf,1993.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Simpfendorfer.etal.1993.Age growth Australian sharpnose shark Rhizopri taylori from.pdf,1993.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
Sims.etal.1993.diel rhythms metabolism activity post-hat lesser spotted.pdf,1993.0,DATA_cross_cutting,3,"BEH,DATA,BIO",cross_cutting
Beveridge.etal.1994.Redescri Diesingium lomentac Diesing 1850 Cestoda Trypanor.pdf,1994.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Alekseev.etal.1994.stratigr position Famennian Tournais fossil vertebrate beds.pdf,1994.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Cortés.etal.1994.Effect of ration size on growth and gross conversion.pdf,1994.0,DATA_cross_cutting,3,"BIO,DATA,TRO",cross_cutting
Nordell.etal.1994.Observat mating behavior dentition round stingray Urolophus.pdf,1994.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Kearn.etal.1994.Evolutionary expansion of the Monogenea..pdf,1994.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Schmid.etal.1994.Bioenerg bull shark Carcharh leucas maintained captivity.pdf,1994.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Ruhnke.etal.1994.Paraoryg barberi n g n sp Cestoda Tetraphy with amended.pdf,1994.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Ruhnke.etal.1994.Resurrec Anthocep Linton 1890 Cestoda Tetraphy taxonomic.pdf,1994.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Sims.etal.1994.Does specific dynamic action SDA regulate return appetite.pdf,1994.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Wu.etal.1994.Kinematic analysis jaw protrusion orectolo sharks new.pdf,1994.0,DATA_cross_cutting,3,"BEH,DATA,GEN",cross_cutting
Bray.etal.1995.Melogoni rhodanom n g n sp Digenea Ptychogo from.pdf,1995.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Chisholm.etal.1995.redescri Heteroco pastinacae Scott 1904 Monogenea Monocoty.pdf,1995.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
"Ellis.etal.1995.Ontogenic changes and sexual dimorphism in the head, mouth.pdf",1995.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Chisholm.etal.1995.revision Dendromo Hargis 1955 Monogenea Monocoty with.pdf,1995.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Compagno.etal.1995.Status giant freshwater stingray whipray.pdf,1995.0,DATA_primary_with_others,3,"CON,DATA,GEN",primary
Henson.etal.1995.Cytoskeletal organization in clusters of isolated polarized.pdf,1995.0,DATA_primary_with_others,2,"DATA,GEN",primary
Motta.etal.1995.Anatomy feeding apparatus lemon shark Negaprion breviros.pdf,1995.0,DATA_cross_cutting,3,"BEH,DATA,GEN",cross_cutting
Pedersen.etal.1995.Feeding habits starry ray Raja radiata west Greenland waters.pdf,1995.0,DATA_only,1,DATA,primary
Paulin.etal.1995.Electror compass sense sharks.pdf,1995.0,DATA_primary_with_others,2,"DATA,GEN",primary
"Smart.etal.1995.Hexanchid shark teeth (Chondrichthyes, Vertebrata) from the.pdf",1995.0,DATA_primary_with_others,2,"DATA,GEN",primary
Schultze.etal.1995.Terrestrial biota in coastal marine deposits.pdf,1995.0,DATA_cross_cutting,3,"FISH,DATA,GEN",cross_cutting
Waugh.etal.1995.Tachykinins with unusual structural features from a.pdf,1995.0,DATA_primary_with_others,2,"DATA,GEN",primary
AlKawari.etal.1996.Biodiver helminth parasites fishes Arabian Gulf with.pdf,1996.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Alexander.etal.1996.Evidence brain-wa mobulid rays Mobula tarapacana Manta.pdf,1996.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Chisholm.etal.1996.Descript larvae six species monocoty monogene from.pdf,1996.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Barry.etal.1996.Trophic ecology dominant fishes Elkhorn Slough California.pdf,1996.0,DATA_cross_cutting,3,"GEN,TRO,DATA",cross_cutting
Cortés.etal.1996.Comparat demography two populations bonnethead shark.pdf,1996.0,DATA_cross_cutting,2,"FISH,DATA",cross_cutting
Chisholm.etal.1996.revision Heteroco Monogene with descript Heteroco capricor.pdf,1996.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Campbell.etal.1996.Revision family Pterobot Pintner 1931 Cestoda Trypanor.pdf,1996.0,DATA_cross_cutting,3,"BIO,DATA,GEN",cross_cutting
Heupel.etal.1996.myxospor parasite Myxosporea Multival skeletal muscle.pdf,1996.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Keeling.etal.1996.Echeneib canadensis n sp Tetraphy Phyllobo spiral intestine.pdf,1996.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
Oliver.etal.1996.CCK-X Receptors Endother Mako Shark Isurus oxyrinchus.pdf,1996.0,DATA_primary_with_others,2,"DATA,GEN",primary
Sims.etal.1996.The effect of body size on the standard metabolic rate of.pdf,1996.0,DATA_cross_cutting,2,"BIO,DATA",cross_cutting
